"","id","Datum","Warengruppe","Umsatz","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","KielerWoche","Datum.Feiertag","Ferien"
"4067",1409113,2014-09-11,3,160.69566581164,4,17.375,13,NA,NA,NA,NA
"4068",1409123,2014-09-12,3,163.496291050293,1,18.25,11,NA,NA,NA,NA
"4069",1409133,2014-09-13,3,202.680233069363,7,17,12,NA,NA,NA,NA
"4070",1409143,2014-09-14,3,225.776419048427,7,17.625,14,61,NA,NA,NA
"4071",1409153,2014-09-15,3,168.5821507078,2,19.75,13,NA,NA,NA,NA
"4072",1409163,2014-09-16,3,158.588637787684,0,20.125,13,NA,NA,NA,NA
"4073",1409173,2014-09-17,3,141.710275930971,1,19.875,18,NA,NA,NA,NA
"4074",1409183,2014-09-18,3,153.185621725663,0,20.5,13,NA,NA,NA,NA
"4075",1409193,2014-09-19,3,181.192284839408,0,20.75,9,5,NA,NA,NA
"4076",1409203,2014-09-20,3,238.229987099986,3,19.375,7,10,NA,NA,NA
"4077",1409213,2014-09-21,3,252.012812670797,4,17,15,21,NA,NA,NA
"4078",1409223,2014-09-22,3,154.947972943461,6,13,17,21,NA,NA,NA
"4079",1409233,2014-09-23,3,159.108501716463,4,14.75,6,NA,NA,NA,NA
"4080",1409243,2014-09-24,3,152.306301086813,7,15.375,10,63,NA,NA,NA
"4081",1409253,2014-09-25,3,143.336816393684,7,14.5,17,61,NA,NA,NA
"4082",1409263,2014-09-26,3,144.769725122993,7,16.75,13,61,NA,NA,NA
"4083",1409273,2014-09-27,3,210.20969581799,2,16.375,14,NA,NA,NA,NA
"4084",1409283,2014-09-28,3,188.273053603534,4,18.5,7,NA,NA,NA,NA
"4085",1409293,2014-09-29,3,159.611110099364,6,18.125,6,NA,NA,NA,NA
"4086",1409303,2014-09-30,3,171.708864102195,7,16.5,5,61,NA,NA,NA
"4087",1410013,2014-10-01,3,150.620021574618,6,17.75,6,10,NA,NA,NA
"4088",1410023,2014-10-02,3,164.42041516337,6,18,6,NA,NA,NA,NA
"4089",1410033,2014-10-03,3,269.827117830639,3,20,6,10,NA,NA,NA
"4090",1410043,2014-10-04,3,281.757971200957,0,18.5,8,5,NA,NA,NA
"4091",1410053,2014-10-05,3,233.405843203076,1,16.25,7,NA,NA,NA,NA
"4092",1410063,2014-10-06,3,228.639701182843,2,15.75,15,10,NA,NA,NA
"4093",1410073,2014-10-07,3,220.541484826612,7,13,10,65,NA,NA,NA
"4094",1410083,2014-10-08,3,265.681560003117,6,14.125,10,61,NA,NA,NA
"4095",1410093,2014-10-09,3,221.056406388694,5,17.875,10,NA,NA,NA,NA
"4096",1410103,2014-10-10,3,240.813212235927,4,16.375,10,NA,NA,NA,NA
"4097",1410113,2014-10-11,3,268.913132488207,3,17,5,NA,NA,NA,NA
"4098",1410123,2014-10-12,3,285.661904186498,5,15.125,7,20,NA,NA,NA
"4099",1410133,2014-10-13,3,199.088646650562,7,12.625,12,63,NA,NA,"Herbstferien"
"4100",1410143,2014-10-14,3,238.238016495687,6,14,5,61,NA,NA,"Herbstferien"
"4101",1410153,2014-10-15,3,218.845884805721,7,13.875,6,21,NA,NA,"Herbstferien"
"4102",1410163,2014-10-16,3,208.715269211929,7,13.5,6,61,NA,NA,"Herbstferien"
"4103",1410173,2014-10-17,3,192.376184914232,7,14.375,10,65,NA,NA,"Herbstferien"
"4104",1410183,2014-10-18,3,287.15749879149,7,15.25,7,21,NA,NA,"Herbstferien"
"4105",1410193,2014-10-19,3,234.530195285563,7,17.375,13,95,NA,NA,"Herbstferien"
"4106",1410203,2014-10-20,3,175.081904091899,6,14.625,18,61,NA,NA,"Herbstferien"
"4107",1410213,2014-10-21,3,184.643705972007,7,12.5,9,63,NA,NA,"Herbstferien"
"4108",1410223,2014-10-22,3,165.295512198228,6,13,12,0,NA,NA,"Herbstferien"
"4109",1410233,2014-10-23,3,153.061273429423,6,13.125,7,0,NA,NA,"Herbstferien"
"4110",1410243,2014-10-24,3,187.233285079945,7,13.5,9,NA,NA,NA,"Herbstferien"
"4111",1410253,2014-10-25,3,247.12995265692,7,12.125,7,61,NA,NA,"Herbstferien"
"4112",1410263,2014-10-26,3,312.55596224519,5,12.75,9,0,NA,NA,NA
"4113",1410273,2014-10-27,3,173.883975463993,2,14.5,9,NA,NA,NA,NA
"4114",1410283,2014-10-28,3,271.450402165107,0,13.875,8,NA,NA,NA,NA
"4115",1410293,2014-10-29,3,209.32399744082,7,8.375,7,20,NA,NA,NA
"4116",1410303,2014-10-30,3,205.584371204915,2,10.625,5,10,NA,NA,NA
"4117",1410313,2014-10-31,3,278.575310838118,8,12.875,5,10,NA,NA,NA
"4118",1411013,2014-11-01,3,266.527079383546,2,16.5,8,0,NA,NA,NA
"4119",1411023,2014-11-02,3,273.830726677708,3,15.375,10,21,NA,NA,NA
"4120",1411033,2014-11-03,3,152.462083619029,4,13.75,12,0,NA,NA,NA
"4121",1411043,2014-11-04,3,154.085370382359,7,11.625,8,61,NA,NA,NA
"4122",1411053,2014-11-05,3,159.090625700351,7,9.5,11,61,NA,NA,NA
"4123",1411063,2014-11-06,3,146.243073140116,5,8.875,10,0,NA,NA,NA
"4124",1411073,2014-11-07,3,147.571392484558,0,8.625,9,10,NA,NA,NA
"4125",1411083,2014-11-08,3,228.618970821628,6,10.25,8,NA,NA,NA,NA
"4126",1411093,2014-11-09,3,299.926171597523,3,10.625,8,NA,NA,NA,NA
"4127",1411103,2014-11-10,3,135.031553992339,6,8.75,7,61,NA,NA,NA
"4128",1411113,2014-11-11,3,120.901976854138,2,8.625,7,10,NA,NA,NA
"4129",1411123,2014-11-12,3,118.807593053289,7,9.75,10,10,NA,NA,NA
"4130",1411133,2014-11-13,3,141.896558357674,7,10.75,4,28,NA,NA,NA
"4131",1411143,2014-11-14,3,120.276344081256,7,10.75,10,10,NA,NA,NA
"4132",1411153,2014-11-15,3,167.04077705486,8,9.25,14,10,NA,NA,NA
"4133",1411163,2014-11-16,3,201.424733292503,7,8,14,61,NA,NA,NA
"4134",1411173,2014-11-17,3,142.187975485762,7,9.625,7,10,NA,NA,NA
"4135",1411183,2014-11-18,3,153.386557030339,7,8.875,13,61,NA,NA,NA
"4136",1411193,2014-11-19,3,116.091362635133,7,8.5,11,61,NA,NA,NA
"4137",1411203,2014-11-20,3,122.334994595738,5,6.125,7,0,NA,NA,NA
"4138",1411213,2014-11-21,3,154.17927135207,6,6.5,5,61,NA,NA,NA
"4139",1411223,2014-11-22,3,185.123069490112,7,5.75,9,61,NA,NA,NA
"4140",1411233,2014-11-23,3,260.295502050464,6,6.75,7,21,NA,NA,NA
"4141",1411243,2014-11-24,3,144.604223952278,3,9.375,10,0,NA,NA,NA
"4142",1411253,2014-11-25,3,162.109721535091,0,6.875,4,0,NA,NA,NA
"4143",1411263,2014-11-26,3,136.466308797577,3,5.625,8,NA,NA,NA,NA
"4144",1411273,2014-11-27,3,133.929603775867,0,4.5,10,10,NA,NA,NA
"4145",1411283,2014-11-28,3,136.272146510191,6,1.625,16,10,NA,NA,NA
"4146",1411293,2014-11-29,3,180.203086819412,8,1,10,5,NA,NA,NA
"4147",1411303,2014-11-30,3,209.357217817955,8,0,11,10,NA,NA,NA
"4148",1412013,2014-12-01,3,119.427926175146,7,-2,13,10,NA,NA,NA
"4149",1412023,2014-12-02,3,114.344792372048,8,-3,7,10,NA,NA,NA
"4150",1412033,2014-12-03,3,107.966860484541,7,0.625,10,10,NA,NA,NA
"4151",1412043,2014-12-04,3,118.980588328359,8,3.75,9,61,NA,NA,NA
"4152",1412053,2014-12-05,3,102.714262360814,7,2,7,61,NA,NA,NA
"4153",1412063,2014-12-06,3,137.072212637344,2,5.75,7,10,NA,NA,NA
"4154",1412073,2014-12-07,3,176.398838359498,7,4.875,12,61,NA,NA,NA
"4155",1412083,2014-12-08,3,85.1221580572805,7,3.25,8,61,NA,NA,NA
"4156",1412093,2014-12-09,3,110.188826181187,8,2.125,9,45,NA,NA,NA
"4157",1412103,2014-12-10,3,95.9446077675599,5,4.875,13,61,NA,NA,NA
"4158",1412113,2014-12-11,3,86.8158104283075,7,4,12,95,NA,NA,NA
"4159",1412123,2014-12-12,3,87.4546226090543,7,7.25,18,61,NA,NA,NA
"4160",1412133,2014-12-13,3,141.532178681449,5,4.75,10,61,NA,NA,NA
"4161",1412143,2014-12-14,3,199.263307540614,4,3.5,9,10,NA,NA,NA
"4162",1412153,2014-12-15,3,84.7009602246491,7,4.75,11,61,NA,NA,NA
"4163",1412163,2014-12-16,3,90.6244258825429,8,4.625,12,61,NA,NA,NA
"4164",1412173,2014-12-17,3,92.8686371290321,7,3.625,10,61,NA,NA,NA
"4165",1412183,2014-12-18,3,98.9204200179679,7,10,11,61,NA,NA,NA
"4166",1412193,2014-12-19,3,82.7764794714156,5,8.125,15,61,NA,NA,NA
"4167",1412203,2014-12-20,3,136.332087094635,6,5.375,24,21,NA,NA,NA
"4168",1412213,2014-12-21,3,154.631949040196,6,6.625,14,21,NA,NA,NA
"4169",1412223,2014-12-22,3,121.78829220581,7,9.75,21,63,NA,NA,"Weihnachtsferien"
"4170",1412233,2014-12-23,3,87.4855416799814,7,9.125,19,61,NA,NA,"Weihnachtsferien"
"4171",1412243,2014-12-24,3,100.716513467206,5,7.75,21,61,NA,NA,"Weihnachtsferien"
"4172",1412273,2014-12-27,3,184.816622133556,3,-0.25,8,NA,NA,NA,"Weihnachtsferien"
"4173",1412283,2014-12-28,3,165.516327951762,1,-0.5,7,0,NA,NA,"Weihnachtsferien"
"4174",1412293,2014-12-29,3,195.187828407006,5,0.75,10,0,NA,NA,"Weihnachtsferien"
"4175",1412303,2014-12-30,3,204.843887483445,7,5.25,9,21,NA,NA,"Weihnachtsferien"
"4176",1412313,2014-12-31,3,162.622976706613,6,7.375,11,61,NA,NA,"Weihnachtsferien"
"4177",1501023,2015-01-02,3,182.123009322643,6,7.75,24,61,NA,NA,"Weihnachtsferien"
"4178",1501033,2015-01-03,3,170.963077720877,7,4.875,25,69,NA,NA,"Weihnachtsferien"
"4179",1501043,2015-01-04,3,202.305946358765,0,4.75,15,NA,NA,NA,"Weihnachtsferien"
"4180",1501053,2015-01-05,3,161.989626362703,8,5.875,8,20,NA,NA,"Weihnachtsferien"
"4181",1501063,2015-01-06,3,125.356639510072,8,3.625,8,10,NA,NA,"Weihnachtsferien"
"4182",1501073,2015-01-07,3,115.662839057947,6,5.75,10,61,NA,NA,NA
"4183",1501083,2015-01-08,3,91.4747039377377,8,6.375,9,61,NA,NA,NA
"4184",1501093,2015-01-09,3,111.936085655585,6,7.5,25,63,NA,NA,NA
"4185",1501103,2015-01-10,3,122.265690196784,6,10,28,61,NA,NA,NA
"4186",1501113,2015-01-11,3,184.229098838524,5,4.25,23,61,NA,NA,NA
"4187",1501123,2015-01-12,3,103.980091719935,7,7.5,19,61,NA,NA,NA
"4188",1501133,2015-01-13,3,98.2223034780195,7,7.75,14,61,NA,NA,NA
"4189",1501143,2015-01-14,3,99.415923686111,6,3.125,16,71,NA,NA,NA
"4190",1501153,2015-01-15,3,79.0898875141396,7,6.75,14,61,NA,NA,NA
"4191",1501163,2015-01-16,3,135.042115386384,6,6.75,13,0,NA,NA,NA
"4192",1501173,2015-01-17,3,144.697761867106,1,4.25,12,21,NA,NA,NA
"4193",1501183,2015-01-18,3,181.247790389923,8,2,9,61,NA,NA,NA
"4194",1501193,2015-01-19,3,106.522532414392,7,1,5,71,NA,NA,NA
"4195",1501203,2015-01-20,3,115.880593765192,7,-0.375,4,77,NA,NA,NA
"4196",1501213,2015-01-21,3,115.517804650047,8,-1.125,4,10,NA,NA,NA
"4197",1501223,2015-01-22,3,113.37969263442,7,-1.375,3,49,NA,NA,NA
"4198",1501233,2015-01-23,3,99.976780581078,8,-1.25,5,20,NA,NA,NA
"4199",1501243,2015-01-24,3,133.804409424965,7,-0.5,10,71,NA,NA,NA
"4200",1501253,2015-01-25,3,182.842935108665,6,2.875,6,NA,NA,NA,NA
"4201",1501263,2015-01-26,3,94.8677658759417,7,3.375,10,61,NA,NA,NA
"4202",1501273,2015-01-27,3,127.229895506694,2,4.875,13,NA,NA,NA,NA
"4203",1501283,2015-01-28,3,119.389750342982,7,4.875,17,61,NA,NA,NA
"4204",1501293,2015-01-29,3,130.868669740543,7,1.5,12,75,NA,NA,NA
"4205",1501303,2015-01-30,3,159.093345754654,7,1.125,6,NA,NA,NA,NA
"4206",1501313,2015-01-31,3,168.031157476338,7,-2.375,7,49,NA,NA,NA
"4207",1502013,2015-02-01,3,187.804159224486,7,-0.25,9,75,NA,NA,NA
"4208",1502023,2015-02-02,3,117.759219302661,6,1,10,22,NA,NA,NA
"4209",1502033,2015-02-03,3,117.984827108186,7,-1,10,77,NA,NA,NA
"4210",1502043,2015-02-04,3,92.2056862044036,6,-1.875,9,0,NA,NA,NA
"4211",1502053,2015-02-05,3,78.9008139226001,5,0.75,10,22,NA,NA,NA
"4212",1502063,2015-02-06,3,115.704976585312,2,-0.5,6,22,NA,NA,NA
"4213",1502073,2015-02-07,3,140.836707362583,7,4.125,18,20,NA,NA,NA
"4214",1502083,2015-02-08,3,178.816699756959,1,3.375,14,NA,NA,NA,NA
"4215",1502093,2015-02-09,3,79.404680687591,7,6.875,13,61,NA,NA,NA
"4216",1502103,2015-02-10,3,103.738973554113,7,7.625,11,NA,NA,NA,NA
"4217",1502113,2015-02-11,3,99.6609741429996,8,4,5,NA,NA,NA,NA
"4218",1502123,2015-02-12,3,80.5417984183017,8,2,4,10,NA,NA,NA
"4219",1502133,2015-02-13,3,106.163072731659,8,1.25,6,10,NA,NA,NA
"4220",1502143,2015-02-14,3,143.371302913962,7,1.625,9,28,NA,NA,NA
"4221",1502153,2015-02-15,3,173.243830006668,7,3.125,16,10,NA,NA,NA
"4222",1502163,2015-02-16,3,126.326268412728,8,2,9,10,NA,NA,NA
"4223",1502173,2015-02-17,3,113.350935013155,6,1.125,7,45,NA,NA,NA
"4224",1502183,2015-02-18,3,81.7131255419403,3,5.5,12,10,NA,NA,NA
"4225",1502193,2015-02-19,3,96.8477619511367,0,6.25,13,5,NA,NA,NA
"4226",1502203,2015-02-20,3,106.086454562447,8,3.875,11,71,NA,NA,NA
"4227",1502213,2015-02-21,3,124.81765406962,7,3.875,16,61,NA,NA,NA
"4228",1502223,2015-02-22,3,189.394297054986,5,5.25,13,0,NA,NA,NA
"4229",1502233,2015-02-23,3,94.7593504073171,7,4.5,12,61,NA,NA,NA
"4230",1502243,2015-02-24,3,81.9621637813295,7,5.625,12,61,NA,NA,NA
"4231",1502253,2015-02-25,3,104.962981551613,5,5.875,10,NA,NA,NA,NA
"4232",1502263,2015-02-26,3,61.8286141075604,5,6.625,10,0,NA,NA,NA
"4233",1502273,2015-02-27,3,107.787737695716,7,4.5,9,61,NA,NA,NA
"4234",1502283,2015-02-28,3,131.146672361349,3,5.625,10,0,NA,NA,NA
"4235",1503013,2015-03-01,3,174.178021471163,7,6.75,15,61,NA,NA,NA
"4236",1503023,2015-03-02,3,82.7182341803118,6,5.125,23,61,NA,NA,NA
"4237",1503033,2015-03-03,3,77.4418733695842,6,5,14,61,NA,NA,NA
"4238",1503043,2015-03-04,3,102.301053538414,6,5,18,61,NA,NA,NA
"4239",1503053,2015-03-05,3,117.287155134629,7,6.625,14,NA,NA,NA,NA
"4240",1503063,2015-03-06,3,121.559740836917,7,8.125,12,20,NA,NA,NA
"4241",1503073,2015-03-07,3,116.290165013612,7,10.125,13,0,NA,NA,NA
"4242",1503083,2015-03-08,3,177.593434050659,0,14,12,NA,NA,NA,NA
"4243",1503093,2015-03-09,3,80.1311749505893,4,8.375,6,NA,NA,NA,NA
"4244",1503103,2015-03-10,3,130.325454800002,3,9.5,13,10,NA,NA,NA
"4245",1503113,2015-03-11,3,102.068111666797,0,9.125,12,NA,NA,NA,NA
"4246",1503123,2015-03-12,3,94.0642345732726,0,7.125,10,0,NA,NA,NA
"4247",1503133,2015-03-13,3,100.192312221242,6,4.875,15,NA,NA,NA,NA
"4248",1503143,2015-03-14,3,137.39060848102,7,5.125,15,NA,NA,NA,NA
"4249",1503153,2015-03-15,3,119.54516706624,7,5.75,13,21,NA,NA,NA
"4250",1503163,2015-03-16,3,104.061780753424,2,8.625,13,10,NA,NA,NA
"4251",1503173,2015-03-17,3,97.6460875999715,1,10.75,11,5,NA,NA,NA
"4252",1503183,2015-03-18,3,108.643986899682,4,10.625,8,NA,NA,NA,NA
"4253",1503193,2015-03-19,3,76.0556430358186,0,10.375,9,0,NA,NA,NA
"4254",1503203,2015-03-20,3,94.5632337202022,7,5,9,45,NA,NA,NA
"4255",1503213,2015-03-21,3,128.118006311446,7,4.5,21,61,NA,NA,NA
"4256",1503223,2015-03-22,3,124.288818099514,0,4.375,8,NA,NA,NA,NA
"4257",1503233,2015-03-23,3,97.7709681259075,0,7.75,12,NA,NA,NA,NA
"4258",1503243,2015-03-24,3,86.518746534295,6,7.875,6,0,NA,NA,NA
"4259",1503253,2015-03-25,3,100.897840106466,6,7.875,14,5,NA,NA,NA
"4260",1503263,2015-03-26,3,93.3229257148621,7,7.125,9,0,NA,NA,NA
"4261",1503273,2015-03-27,3,117.875796154693,7,7,7,61,NA,NA,NA
"4262",1503283,2015-03-28,3,145.979562367808,7,8.5,10,NA,NA,NA,NA
"4263",1503293,2015-03-29,3,140.02511297781,7,8.25,12,61,NA,NA,NA
"4264",1503303,2015-03-30,3,101.685038768879,6,6.5,29,61,NA,NA,NA
"4265",1503313,2015-03-31,3,79.3577018316481,7,6.375,35,61,NA,NA,NA
"4266",1504013,2015-04-01,3,151.109608356409,4,5,24,22,NA,NA,"Osterferien"
"4267",1504023,2015-04-02,3,183.215551302075,6,6.5,19,61,NA,NA,"Osterferien"
"4268",1504043,2015-04-04,3,262.841739078878,0,8.375,11,NA,NA,NA,"Osterferien"
"4269",1504053,2015-04-05,3,243.89821522098,3,8.625,11,NA,NA,NA,"Osterferien"
"4270",1504063,2015-04-06,3,232.926035642952,0,7.75,10,NA,NA,NA,"Osterferien"
"4271",1504073,2015-04-07,3,139.741645956969,7,7.75,14,61,NA,NA,"Osterferien"
"4272",1504083,2015-04-08,3,134.171856017115,2,12,11,NA,NA,NA,"Osterferien"
"4273",1504093,2015-04-09,3,144.665453378248,2,11.875,7,0,NA,NA,"Osterferien"
"4274",1504103,2015-04-10,3,176.191631914365,1,14.125,8,5,NA,NA,"Osterferien"
"4275",1504113,2015-04-11,3,241.954245467709,2,16.75,14,61,NA,NA,"Osterferien"
"4276",1504123,2015-04-12,3,148.003916028181,5,12.375,16,NA,NA,NA,"Osterferien"
"4277",1504133,2015-04-13,3,115.775782324593,4,8.875,21,61,NA,NA,"Osterferien"
"4278",1504143,2015-04-14,3,114.709486133908,7,10.75,17,61,NA,NA,"Osterferien"
"4279",1504153,2015-04-15,3,77.9760319762046,0,15.5,19,5,NA,NA,"Osterferien"
"4280",1504163,2015-04-16,3,80.6127984834301,6,9.375,16,21,NA,NA,"Osterferien"
"4281",1504173,2015-04-17,3,95.874962983171,0,10.5,15,NA,NA,NA,"Osterferien"
"4282",1504183,2015-04-18,3,147.280675283552,0,10.875,8,NA,NA,NA,NA
"4283",1504193,2015-04-19,3,157.80717948852,0,10.125,11,NA,NA,NA,NA
"4284",1504203,2015-04-20,3,91.0940508208695,0,14.25,9,NA,NA,NA,NA
"4285",1504213,2015-04-21,3,102.899554988628,0,14.625,17,5,NA,NA,NA
"4286",1504223,2015-04-22,3,95.2336165638254,0,12.125,7,NA,NA,NA,NA
"4287",1504233,2015-04-23,3,106.231696176478,1,13.625,12,NA,NA,NA,NA
"4288",1504243,2015-04-24,3,102.172051099545,2,13.875,9,20,NA,NA,NA
"4289",1504253,2015-04-25,3,129.196066694569,7,13.75,8,63,NA,NA,NA
"4290",1504263,2015-04-26,3,112.950650114719,8,7,11,61,NA,NA,NA
"4291",1504273,2015-04-27,3,114.70001375553,4,10.125,11,NA,NA,NA,NA
"4292",1504283,2015-04-28,3,124.236952144972,3,10.25,13,NA,NA,NA,NA
"4293",1504293,2015-04-29,3,129.552575416168,5,12.625,12,NA,NA,NA,NA
"4294",1504303,2015-04-30,3,116.009163395934,6,11.375,10,61,NA,NA,NA
"4295",1505023,2015-05-02,3,216.662099390377,3,11,12,0,NA,NA,NA
"4296",1505033,2015-05-03,3,154.503619536054,1,14.75,12,61,NA,NA,NA
"4297",1505043,2015-05-04,3,98.8957608807515,5,15.875,13,21,NA,NA,NA
"4298",1505053,2015-05-05,3,81.0951589620809,4,20,15,95,NA,NA,NA
"4299",1505063,2015-05-06,3,101.849963136114,3,17.125,11,21,NA,NA,NA
"4300",1505073,2015-05-07,3,91.9617294778322,6,12,16,21,NA,NA,NA
"4301",1505083,2015-05-08,3,108.544660936963,2,11.5,11,NA,NA,NA,NA
"4302",1505093,2015-05-09,3,170.599905877058,7,13.5,14,61,NA,NA,NA
"4303",1505103,2015-05-10,3,161.944454769077,2,12.75,18,0,NA,NA,NA
"4304",1505113,2015-05-11,3,102.844671644941,0,19.75,11,NA,NA,NA,NA
"4305",1505123,2015-05-12,3,96.1947537258803,7,14.625,14,63,NA,NA,NA
"4306",1505133,2015-05-13,3,178.860014594185,7,11.875,16,21,NA,NA,NA
"4307",1505143,2015-05-14,3,164.032004782974,7,11.25,10,20,NA,NA,NA
"4308",1505153,2015-05-15,3,190.846157649949,6,13.5,9,NA,NA,NA,"Pfingsten"
"4309",1505163,2015-05-16,3,223.041083514403,7,10.5,11,61,NA,NA,NA
"4310",1505173,2015-05-17,3,174.978926934013,3,12.625,17,21,NA,NA,NA
"4311",1505183,2015-05-18,3,123.539420521468,6,11.625,8,61,NA,NA,NA
"4312",1505193,2015-05-19,3,105.471840044604,6,10.125,11,63,NA,NA,NA
"4313",1505203,2015-05-20,3,101.255561525615,5,12.25,9,63,NA,NA,NA
"4314",1505213,2015-05-21,3,124.516554568504,6,12.625,10,61,NA,NA,NA
"4315",1505223,2015-05-22,3,146.521590810863,4,17,12,NA,NA,NA,NA
"4316",1505233,2015-05-23,3,234.957626970933,5,13.375,8,0,NA,NA,NA
"4317",1505243,2015-05-24,3,238.55018095415,2,14.375,8,NA,NA,NA,NA
"4318",1505253,2015-05-25,3,247.362274318026,7,11.75,10,61,NA,NA,NA
"4319",1505263,2015-05-26,3,143.902124921962,6,13,14,21,NA,NA,NA
"4320",1505273,2015-05-27,3,119.585121426913,7,12.625,13,61,NA,NA,NA
"4321",1505283,2015-05-28,3,141.838393882903,6,13.125,12,63,NA,NA,NA
"4322",1505293,2015-05-29,3,131.050800847681,6,14.625,8,61,NA,NA,NA
"4323",1505303,2015-05-30,3,177.88318176972,4,11.625,15,61,NA,NA,NA
"4324",1505313,2015-05-31,3,167.824076578166,7,14.5,10,61,NA,NA,NA
"4325",1506013,2015-06-01,3,116.16860416703,5,14.25,16,NA,NA,NA,NA
"4326",1506023,2015-06-02,3,132.861613332833,7,14.25,14,61,NA,NA,NA
"4327",1506033,2015-06-03,3,118.973513836699,6,15.25,18,21,NA,NA,NA
"4328",1506043,2015-06-04,3,147.299840903324,0,16.375,9,0,NA,NA,NA
"4329",1506053,2015-06-05,3,163.498578067888,0,22.625,9,NA,NA,NA,NA
"4330",1506063,2015-06-06,3,251.617849812226,3,18.5,19,10,NA,NA,NA
"4331",1506073,2015-06-07,3,175.770248988223,4,16.625,15,NA,NA,NA,NA
"4332",1506083,2015-06-08,3,151.080049836377,6,14.375,12,NA,NA,NA,NA
"4333",1506093,2015-06-09,3,140.029285146903,3,15.25,8,NA,NA,NA,NA
"4334",1506103,2015-06-10,3,108.416922856521,0,18,7,NA,NA,NA,NA
"4335",1506113,2015-06-11,3,121.550989282568,1,16,10,NA,NA,NA,NA
"4336",1506123,2015-06-12,3,142.809454024055,0,20.25,10,NA,NA,NA,NA
"4337",1506133,2015-06-13,3,242.025878557973,6,21.875,12,61,NA,NA,NA
"4338",1506143,2015-06-14,3,191.003479398523,7,14.375,12,NA,NA,NA,NA
"4339",1506153,2015-06-15,3,146.513955766517,8,13.625,11,21,NA,NA,NA
"4340",1506163,2015-06-16,3,115.199444682387,7,13.625,14,NA,NA,NA,NA
"4341",1506173,2015-06-17,3,138.272896315851,7,16.5,9,61,NA,NA,NA
"4342",1506183,2015-06-18,3,132.829460804496,7,13.25,13,61,NA,NA,NA
"4343",1506193,2015-06-19,3,149.93941661601,7,14.25,14,61,NA,NA,NA
"4344",1506203,2015-06-20,3,220.298734884554,5,17.125,13,NA,1,NA,NA
"4345",1506213,2015-06-21,3,206.347777642486,6,15.75,6,NA,1,NA,NA
"4346",1506223,2015-06-22,3,183.964615046141,5,13.5,8,61,1,NA,NA
"4347",1506233,2015-06-23,3,172.407057152837,5,16.5,10,21,1,NA,NA
"4348",1506243,2015-06-24,3,179.618053020787,8,12.625,14,61,1,NA,NA
"4349",1506253,2015-06-25,3,169.658267286,6,17.125,8,21,1,NA,NA
"4350",1506263,2015-06-26,3,181.11146289077,7,19.25,5,61,1,NA,NA
"4351",1506273,2015-06-27,3,274.594255311076,7,19.375,16,61,1,NA,NA
"4352",1506283,2015-06-28,3,248.020004494018,2,19.875,10,NA,1,NA,NA
"4353",1506293,2015-06-29,3,194.136671031459,3,21.5,12,NA,NA,NA,NA
"4354",1506303,2015-06-30,3,208.082577987922,3,20.25,9,NA,NA,NA,NA
"4355",1507013,2015-07-01,3,197.623339824018,0,23.125,13,NA,NA,NA,NA
"4356",1507023,2015-07-02,3,197.917442499618,0,27.375,12,NA,NA,NA,NA
"4357",1507033,2015-07-03,3,160.204702317167,1,25.625,10,NA,NA,NA,NA
"4358",1507043,2015-07-04,3,247.071452490507,0,26.5,10,NA,NA,NA,NA
"4359",1507053,2015-07-05,3,259.904234971271,4,25.25,9,21,NA,NA,NA
"4360",1507063,2015-07-06,3,180.976011570668,3,19.875,16,NA,NA,NA,NA
"4361",1507073,2015-07-07,3,205.786503054919,4,24.75,9,61,NA,NA,NA
"4362",1507083,2015-07-08,3,192.61324743982,6,16.625,16,63,NA,NA,NA
"4363",1507093,2015-07-09,3,164.223975843097,6,14.375,24,61,NA,NA,NA
"4364",1507103,2015-07-10,3,175.415571182845,3,16.125,18,21,NA,NA,NA
"4365",1507113,2015-07-11,3,259.589585454307,6,17.75,9,21,NA,NA,NA
"4366",1507123,2015-07-12,3,226.576988477566,7,19.25,12,61,NA,NA,NA
"4367",1507133,2015-07-13,3,178.246604676721,6,19.375,11,NA,NA,NA,NA
"4368",1507143,2015-07-14,3,241.122838912105,3,19.625,9,0,NA,NA,NA
"4369",1507153,2015-07-15,3,239.988521470692,3,20.125,14,NA,NA,NA,NA
"4370",1507163,2015-07-16,3,221.649707015925,4,18.75,7,NA,NA,NA,NA
"4371",1507173,2015-07-17,3,230.878548082359,4,23.25,12,21,NA,NA,NA
"4372",1507183,2015-07-18,3,276.149969844093,2,20.875,16,NA,NA,NA,NA
"4373",1507193,2015-07-19,3,298.356080226216,7,14.5,5,63,NA,NA,NA
"4374",1507203,2015-07-20,3,212.208013890009,6,18.375,12,20,NA,NA,"Sommerferien"
"4375",1507213,2015-07-21,3,211.333116743005,3,21.375,16,0,NA,NA,"Sommerferien"
"4376",1507223,2015-07-22,3,254.371952847912,2,23.75,12,0,NA,NA,"Sommerferien"
"4377",1507233,2015-07-23,3,247.826303732974,5,18.375,12,61,NA,NA,"Sommerferien"
"4378",1507243,2015-07-24,3,298.052943490147,7,19.375,10,NA,NA,NA,"Sommerferien"
"4379",1507253,2015-07-25,3,251.567269387341,6,20,10,95,NA,NA,"Sommerferien"
"4380",1507263,2015-07-26,3,282.734202808242,5,16.75,19,61,NA,NA,"Sommerferien"
"4381",1507273,2015-07-27,3,254.815545241132,7,15.875,8,61,NA,NA,"Sommerferien"
